	137	0.19431	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that  caused him to lose his leg.	68	

193	Who is the third mate?	Flask	85
	 33	1.00000	The name of the First Mate is?	Starbuck	85	
	 85	1.00000	What is the name of the Third Mate?	Flask	193	
	131	0.57974	Who are Ahab's mates?	Starbuck, Stubbs, Flask		
	 84	0.57974	What is the name of the Second Mate?	Stubb	162	
	 36	0.57974	What are the mates' names on the Pequod?	Starbuck, Stubbs, Flask	162	
	197	0.57974	Who are the first, second, and third mates?	Starbuck, Stubbs, Flask		

194	What does Ishmail say about himself keeping watch?	He daydreams too much	173
	107	0.23790	When Ahab realizes that Moby Dick is now chasing him, what does he say?	That's bad		
	173	0.22029	Why does Ishmael think that he doesn't keep a very good watch?	He daydreams too much	194	
	178	0.17078	With what does Queequeg sleep?	His harpoon	16	
	 16	0.17078	How does Queequeg shave?	With a harpoon	178	
	 17	0.17078	How does the Pequod sink?	She is rammed by Moby Dick. 	92	
	111	0.14438	When Queequeg falls ill, what does he do?	Have his coffin made		

195	Who wears a turban made of his own hair?	Fedallah's	
	 69	0.22029	What is Fedallah's turban made of?	His own hair	27	
	 27	0.22029	Out of what is Fedallah's turban made?	His hair	69	
	 42	0.15593	What does Ahab nail to the ship's mast to motivate his crew in his quest for Moby Dick?	A gold coin	106	
	 41	0.12736	What does Ahab carry in his pocket?	Vial of Nantucket sand	103	
	 53	0.12736	What does Ishmael have tattooed on his forearm?	The dimensions of a whale		
	100	0.12736	What was Queequeg on his home island?	A prince	153	

196	What religion do Peleg, Bildad, and Starbuck share?	Quakerism	
	155	0.33518	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. He is an intelligent and brave officer who lives his life by Christian principles.		
	135	0.33518	Who is Bildad?	The other co-owner of the ship Pequod. He is the exact opposite of Captain Peleg; he is cool in temperament, religious, and shrewd.  Bildad and Peleg hire the crew.		
	 96	0.25233	What religious sect do Peleg and Bildad belong to?	Quakers		
	139	0.19431	Who is Captain Peleg?	Retired whaleman of Nantucket.  Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man.  Bildad and Peleg hire the crew.		
	 95	0.15064	What religion are the owners of the ship?	Quakers	164	
	113	0.11234	When Starbuck sees a row of muskets, what does he consider doing?	Killing Ahab		

197	Who are the first, second, and third mates?	Starbuck, Stubbs, Flask	
	 84	1.00000	What is the name of the Second Mate?	Stubb	162	
	162	0.70930	Who is the second mate on the Pequod?	Stubb	84	
	 33	0.57974	The name of the First Mate is?	Starbuck	85	
	 85	0.57974	What is the name of the Third Mate?	Flask	193	
	193	0.57974	Who is the third mate?	Flask	85	
	131	0.33610	Who are Ahab's mates?	Starbuck, Stubbs, Flask		

198	With what does Starbuck consider killing Ahab?	Musket	
	113	0.43161	When Starbuck sees a row of muskets, what does he consider doing?	Killing Ahab		
	 47	0.38087	What does Fedallah prophesize will kill Captain Ahab?	Hemp	44	
	103	0.38077	When Ahab and Starbuck talk about their families, how does Ahab see himself on his relentless quest?	A pathetic fool		
	155	0.33518	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. He is an intelligent and brave officer who lives his life by Christian principles.		
	112	0.32493	When Starbuck confronts Ahab about leaking oil barrels that are costing the crew profit, how does Ahab respond?	Points a gun at Starbuck		
	 41	0.25233	What does Ahab carry in his pocket?	Vial of Nantucket sand	103	

199	Who are the Quaker characters in Moby Dick?	Starbuck, Peleg, and Bildad	
	149	0.57974	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.		
	 64	0.33610	What frightens Ishmael the most about Moby Dick?	The whiteness of the whale	149	
	 78	0.33610	What is the famous first line of Moby Dick?	Call me Ishmael.		
	188	0.29122	To whom did Melville dedicate Moby Dick?	Nathaniel Hawthorne	123	
	125	0.26056	Which body part has Ahab lost to Moby Dick?	His leg		
	107	0.23790	When Ahab realizes that Moby Dick is now chasing him, what does he say?	That's bad		

227	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story 	
	184	0.33610	What is it called when two or more whale ships meet at sea?	  A "gam"	72	
	170	0.29122	Why are whaling ships always well-lit?	Free access to oil		
	  0	0.28343	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize	94	
	122	0.26056	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket		
	  6	0.23790	After the whale carcass is cut loose from the ship, who are the "mourners" at its "funeral?"	Sharks and vultures	0	
	  7	0.22029	After what is Ahab's ship named?	An extinct Native American tribe in Massachusetts	80	

